feature	patch	classe	f1-score
BSIF	5	54	0.856060606060606
BSIF	5	54	0.7121212121212122
BSIF	5	54	0.5333333333333333
BSIF	5	54	0.856060606060606
BSIF	10	54	0.7212220403709765
BSIF	10	54	0.6839945280437757
BSIF	10	54	0.769230769230769
BSIF	10	54	0.7121212121212122
BSIF	10	54	0.9346092503987241
BSIF	1	55	0.5333333333333333
BSIF	1	55	0.5333333333333333
BSIF	1	55	0.5333333333333333
BSIF	1	55	1.0
BSIF	1	55	0.5333333333333333
BSIF	3	55	0.37229437229437223
BSIF	3	55	0.47619047619047616
BSIF	3	55	0.882051282051282
BSIF	3	55	1.0
BSIF	3	55	0.8917748917748918
BSIF	5	55	0.6666666666666666
BSIF	5	55	0.8038277511961723
BSIF	5	55	0.5185185185185185
BSIF	5	55	0.6730462519936202
BSIF	5	55	0.7701863354037268
BSIF	10	55	0.8148148148148148
BSIF	10	55	0.9333333333333333
BSIF	10	55	0.7212220403709765
BSIF	10	55	0.856060606060606
BSIF	10	55	0.6957637997432606
BSIF	1	56	0.5333333333333333
BSIF	1	56	0.5333333333333333
BSIF	1	56	0.5333333333333333
BSIF	1	56	0.5333333333333333
BSIF	1	56	0.5333333333333333
BSIF	3	56	0.738095238095238
BSIF	3	56	0.5333333333333334
BSIF	3	56	0.5333333333333334
BSIF	3	56	0.5333333333333334
BSIF	3	56	0.5333333333333334
BSIF	5	56	0.856060606060606
BSIF	5	56	0.856060606060606
BSIF	5	56	0.40740740740740744
BSIF	5	56	0.5333333333333333
BSIF	5	56	0.6666666666666666
BSIF	10	56	0.8374461417939678
BSIF	10	56	0.9333333333333333
BSIF	10	56	0.6935817805383023
BSIF	10	56	0.7248677248677249
BSIF	10	56	0.7936507936507937
BSIF	1	57	0.5333333333333333
BSIF	1	57	0.5333333333333333
BSIF	1	57	0.5333333333333333
BSIF	1	57	0.5333333333333333
BSIF	1	57	0.5333333333333333
BSIF	3	57	0.5333333333333334
BSIF	3	57	0.738095238095238
BSIF	3	57	0.5333333333333334
BSIF	3	57	0.738095238095238
BSIF	3	57	0.738095238095238
BSIF	5	57	0.6666666666666666
BSIF	5	57	0.5333333333333333
BSIF	5	57	0.5333333333333333
BSIF	5	57	0.6169772256728778
BSIF	5	57	0.6666666666666666
BSIF	10	57	0.5170068027210885
BSIF	10	57	0.8985879332477535
BSIF	10	57	0.6666666666666666
BSIF	10	57	0.6730462519936202
BSIF	10	57	0.856060606060606
BSIF	1	58	0.5333333333333333
BSIF	1	58	0.5333333333333333
BSIF	1	58	0.5333333333333333
BSIF	1	58	0.5333333333333333
BSIF	1	58	0.5333333333333333
BSIF	3	58	0.882051282051282
BSIF	3	58	0.738095238095238
BSIF	3	58	0.8917748917748918
BSIF	3	58	0.5333333333333334
BSIF	3	58	0.37229437229437223
BSIF	5	58	0.9312169312169313
BSIF	5	58	0.6666666666666666
BSIF	5	58	0.856060606060606
BSIF	5	58	0.6666666666666666
BSIF	5	58	0.5333333333333333
BSIF	10	58	0.7724245985115549
BSIF	10	58	0.6169772256728778
BSIF	10	58	0.8946648426812586
BSIF	10	58	0.7407407407407407
BSIF	10	58	0.856060606060606
BSIF	1	59	0.5333333333333333
BSIF	1	59	0.5333333333333333
BSIF	1	59	0.5333333333333333
BSIF	1	59	0.5333333333333333
BSIF	1	59	0.5333333333333333
BSIF	3	59	0.738095238095238
BSIF	3	59	0.5333333333333334
BSIF	3	59	0.882051282051282
BSIF	3	59	0.5333333333333334
BSIF	3	59	0.4444444444444444
BSIF	5	59	0.856060606060606
BSIF	5	59	0.5333333333333333
BSIF	5	59	0.6169772256728778
BSIF	5	59	0.6
BSIF	5	59	0.6666666666666666
BSIF	10	59	0.8148148148148148
BSIF	10	59	0.8624338624338624
BSIF	10	59	0.8148148148148148
BSIF	10	59	0.6935817805383023
BSIF	10	59	0.784090909090909
BSIF	1	60	0.5333333333333333
BSIF	1	60	0.5333333333333333
BSIF	1	60	1.0
BSIF	1	60	0.5333333333333333
BSIF	1	60	0.5333333333333333
BSIF	3	60	0.738095238095238
BSIF	3	60	0.738095238095238
BSIF	3	60	0.882051282051282
BSIF	3	60	0.5333333333333334
BSIF	3	60	0.738095238095238
BSIF	5	60	0.7701863354037268
BSIF	5	60	0.7701863354037268
BSIF	5	60	0.7121212121212122
BSIF	5	60	0.6666666666666666
BSIF	5	60	0.7701863354037268
BSIF	10	60	0.7407407407407407
BSIF	10	60	0.8946648426812586
BSIF	10	60	0.8374461417939678
BSIF	10	60	0.8244414044687643
BSIF	10	60	0.8946648426812586
BSIF	1	61	0.5333333333333333
BSIF	1	61	0.5333333333333333
BSIF	1	61	0.5333333333333333
BSIF	1	61	0.5333333333333333
BSIF	1	61	0.5333333333333333
BSIF	3	61	0.738095238095238
BSIF	3	61	0.882051282051282
BSIF	3	61	0.738095238095238
BSIF	3	61	0.4102564102564102
BSIF	3	61	1.0
BSIF	5	61	0.6666666666666666
BSIF	5	61	0.7701863354037268
BSIF	5	61	0.7121212121212122
BSIF	5	61	0.5333333333333333
BSIF	5	61	0.7333333333333335
BSIF	10	61	0.7407407407407407
BSIF	10	61	0.7085714285714286
BSIF	10	61	0.5416666666666666
BSIF	10	61	0.6957637997432606
BSIF	10	61	0.7384370015948962
BSIF	1	62	0.5333333333333333
BSIF	1	62	0.5333333333333333
BSIF	1	62	0.5333333333333333
BSIF	1	62	0.5333333333333333
BSIF	1	62	0.5333333333333333
BSIF	3	62	0.6461538461538461
BSIF	3	62	0.5555555555555556
BSIF	3	62	1.0
BSIF	3	62	0.738095238095238
BSIF	3	62	0.5333333333333334
BSIF	5	62	0.6666666666666666
BSIF	5	62	0.6169772256728778
BSIF	5	62	0.6169772256728778
BSIF	5	62	0.5
BSIF	5	62	0.42424242424242437
BSIF	10	62	0.5416666666666666
BSIF	10	62	0.7407407407407407
BSIF	10	62	0.14035087719298242
BSIF	10	62	0.7032967032967031
BSIF	10	62	0.463768115942029
BSIF	1	63	0.5333333333333333
BSIF	1	63	0.5333333333333333
BSIF	1	63	0.5333333333333333
BSIF	1	63	0.16666666666666666
BSIF	1	63	0.5333333333333333
BSIF	3	63	0.882051282051282
BSIF	3	63	0.882051282051282
BSIF	3	63	0.5333333333333334
BSIF	3	63	0.7833333333333334
BSIF	3	63	0.8917748917748918
BSIF	5	63	0.6666666666666666
BSIF	5	63	0.856060606060606
BSIF	5	63	0.7701863354037268
BSIF	5	63	0.5892857142857143
BSIF	5	63	0.7701863354037268
BSIF	10	63	0.7724245985115549
BSIF	10	63	0.8624338624338624
BSIF	10	63	0.7407407407407407
BSIF	10	63	0.8148148148148148
BSIF	10	63	0.8148148148148148
BSIF	1	64	0.5333333333333333
BSIF	1	64	0.5333333333333333
BSIF	1	64	1.0
BSIF	1	64	1.0
BSIF	1	64	0.5333333333333333
BSIF	3	64	0.7777777777777778
BSIF	3	64	0.882051282051282
BSIF	3	64	0.8917748917748918
BSIF	3	64	0.882051282051282
BSIF	3	64	0.4444444444444444
BSIF	5	64	0.7333333333333335
BSIF	5	64	0.8054298642533937
BSIF	5	64	0.6730462519936202
BSIF	5	64	0.6730462519936202
BSIF	5	64	0.6730462519936202
BSIF	10	64	0.75421796625627
BSIF	10	64	0.7936507936507937
BSIF	10	64	0.8
BSIF	10	64	0.6111111111111109
BSIF	10	64	0.6757164404223227
BSIF	1	65	0.5333333333333333
BSIF	1	65	0.5333333333333333
BSIF	1	65	0.5333333333333333
BSIF	1	65	1.0
BSIF	1	65	0.5333333333333333
BSIF	3	65	0.738095238095238
BSIF	3	65	0.882051282051282
BSIF	3	65	0.5333333333333334
BSIF	3	65	0.6461538461538461
BSIF	3	65	0.6753246753246753
BSIF	5	65	0.6560846560846562
BSIF	5	65	0.5333333333333333
BSIF	5	65	0.7701863354037268
BSIF	5	65	0.7407407407407407
BSIF	5	65	0.5681818181818181
BSIF	10	65	0.6730462519936202
BSIF	10	65	0.8
BSIF	10	65	0.579047619047619
BSIF	10	65	0.43956043956043955
BSIF	10	65	0.7701863354037268
BSIF	1	66	0.5333333333333333
BSIF	1	66	0.5333333333333333
BSIF	1	66	0.5333333333333333
BSIF	1	66	0.5333333333333333
BSIF	1	66	0.5333333333333333
BSIF	3	66	0.5333333333333334
BSIF	3	66	0.5333333333333334
BSIF	3	66	0.5333333333333334
BSIF	3	66	0.6461538461538461
BSIF	3	66	0.5333333333333334
BSIF	5	66	0.7407407407407407
BSIF	5	66	0.7121212121212122
BSIF	5	66	0.6666666666666666
BSIF	5	66	0.6
BSIF	5	66	0.5681818181818181
BSIF	10	66	0.6076555023923444
BSIF	10	66	0.6730462519936202
BSIF	10	66	0.707403055229142
BSIF	10	66	0.6415711947626842
BSIF	10	66	0.6666666666666666
BSIF	1	67	0.5333333333333333
BSIF	1	67	0.5333333333333333
BSIF	1	67	1.0
BSIF	1	67	0.5333333333333333
BSIF	1	67	0.5333333333333333
BSIF	3	67	0.5333333333333334
BSIF	3	67	0.738095238095238
BSIF	3	67	1.0
BSIF	3	67	0.7833333333333334
BSIF	3	67	0.35000000000000003
BSIF	5	67	0.6666666666666666
BSIF	5	67	0.7701863354037268
BSIF	5	67	0.5333333333333333
BSIF	5	67	0.6666666666666666
BSIF	5	67	0.7407407407407407
BSIF	10	67	0.8309798887462558
BSIF	10	67	0.8624338624338624
BSIF	10	67	0.9661959777492513
BSIF	10	67	0.8692185007974482
BSIF	10	67	0.5460030165912518
BSIF	1	68	0.5333333333333333
BSIF	1	68	0.5333333333333333
BSIF	1	68	0.5333333333333333
BSIF	1	68	0.16666666666666666
BSIF	1	68	0.5333333333333333
BSIF	3	68	0.738095238095238
BSIF	3	68	0.882051282051282
BSIF	3	68	0.5555555555555556
BSIF	3	68	0.5333333333333334
BSIF	3	68	1.0
BSIF	5	68	0.856060606060606
BSIF	5	68	0.7701863354037268
BSIF	5	68	0.6730462519936202
BSIF	5	68	0.5333333333333333
BSIF	5	68	0.6666666666666666
BSIF	10	68	0.5333333333333333
BSIF	10	68	0.8309798887462558
BSIF	10	68	0.6169772256728778
BSIF	10	68	0.5170068027210885
BSIF	10	68	0.5333333333333333
BSIF	1	69	0.5333333333333333
BSIF	1	69	0.5333333333333333
BSIF	1	69	0.5333333333333333
BSIF	1	69	0.5333333333333333
BSIF	1	69	0.5333333333333333
BSIF	3	69	0.5555555555555556
BSIF	3	69	0.35000000000000003
BSIF	3	69	0.6461538461538461
BSIF	3	69	0.5333333333333334
BSIF	3	69	0.738095238095238
BSIF	5	69	0.6730462519936202
BSIF	5	69	0.7701863354037268
BSIF	5	69	0.6169772256728778
BSIF	5	69	0.7121212121212122
BSIF	5	69	0.26666666666666666
BSIF	10	69	0.5422647527910686
BSIF	10	69	0.6401515151515151
BSIF	10	69	0.7384370015948962
BSIF	10	69	0.6169772256728778
BSIF	10	69	0.6
BSIF	1	70	1.0
BSIF	1	70	0.5333333333333333
BSIF	1	70	0.5333333333333333
BSIF	1	70	0.5333333333333333
BSIF	1	70	0.5333333333333333
BSIF	3	70	0.5333333333333334
BSIF	3	70	0.8917748917748918
BSIF	3	70	0.738095238095238
BSIF	3	70	0.5333333333333334
BSIF	3	70	0.882051282051282
BSIF	5	70	0.6666666666666666
BSIF	5	70	0.5333333333333333
BSIF	5	70	0.6666666666666666
BSIF	5	70	0.7936507936507937
BSIF	5	70	0.5333333333333333
BSIF	10	70	0.856060606060606
BSIF	10	70	0.5833333333333335
BSIF	10	70	0.75421796625627
BSIF	10	70	0.8148148148148148
BSIF	10	70	0.547699214365881
BSIF	1	71	0.5333333333333333
BSIF	1	71	0.5333333333333333
BSIF	1	71	0.5333333333333333
BSIF	1	71	0.5333333333333333
BSIF	1	71	0.5333333333333333
BSIF	3	71	0.738095238095238
BSIF	3	71	0.738095238095238
BSIF	3	71	0.37229437229437223
BSIF	3	71	0.8917748917748918
BSIF	3	71	0.16666666666666666
BSIF	5	71	0.6730462519936202
BSIF	5	71	0.16666666666666666
BSIF	5	71	0.6560846560846562
BSIF	5	71	0.7701863354037268
BSIF	5	71	0.7701863354037268
BSIF	10	71	0.5768799102132436
BSIF	10	71	0.8244414044687643
BSIF	10	71	0.6957637997432606
BSIF	10	71	0.7405731523378581
BSIF	10	71	0.6666666666666666
BSIF	1	72	0.5333333333333333
BSIF	1	72	0.5333333333333333
BSIF	1	72	0.5333333333333333
BSIF	1	72	0.5333333333333333
BSIF	1	72	0.5333333333333333
BSIF	3	72	0.6753246753246753
BSIF	3	72	0.6753246753246753
BSIF	3	72	0.738095238095238
BSIF	3	72	0.882051282051282
BSIF	3	72	0.7777777777777778
BSIF	5	72	0.7701863354037268
BSIF	5	72	0.7121212121212122
BSIF	5	72	0.6666666666666666
BSIF	5	72	0.7701863354037268
BSIF	5	72	0.7701863354037268
BSIF	10	72	0.7333333333333335
BSIF	10	72	0.8666666666666667
BSIF	10	72	0.7701863354037268
BSIF	10	72	0.75421796625627
BSIF	10	72	0.7407407407407407
BSIF	1	73	0.5333333333333333
BSIF	1	73	0.5333333333333333
BSIF	1	73	0.5333333333333333
BSIF	1	73	0.5333333333333333
BSIF	1	73	0.5333333333333333
BSIF	3	73	0.6461538461538461
BSIF	3	73	0.5555555555555556
BSIF	3	73	0.5333333333333334
BSIF	3	73	0.16666666666666666
BSIF	3	73	0.47619047619047616
BSIF	5	73	0.16666666666666666
BSIF	5	73	0.7936507936507937
BSIF	5	73	0.7701863354037268
BSIF	5	73	0.6111111111111109
BSIF	5	73	0.6666666666666666
BSIF	10	73	0.43956043956043955
BSIF	10	73	0.6560846560846562
BSIF	10	73	0.6935817805383023
BSIF	10	73	0.7724245985115549
BSIF	10	73	0.6935817805383023
BSIF	1	74	0.5333333333333333
BSIF	1	74	0.5333333333333333
BSIF	1	74	0.5333333333333333
BSIF	1	74	0.5333333333333333
BSIF	1	74	0.5333333333333333
BSIF	3	74	0.6461538461538461
BSIF	3	74	0.6461538461538461
BSIF	3	74	0.5333333333333333
BSIF	3	74	0.5333333333333334
BSIF	3	74	0.882051282051282
BSIF	5	74	0.5681818181818181
BSIF	5	74	0.5333333333333333
BSIF	5	74	0.7701863354037268
BSIF	5	74	0.463768115942029
BSIF	5	74	0.6666666666666666
BSIF	10	74	0.7384370015948962
BSIF	10	74	0.8309798887462558
BSIF	10	74	0.8038277511961723
BSIF	10	74	0.6935817805383023
BSIF	10	74	0.8038277511961723
BSIF	1	75	0.5333333333333333
BSIF	1	75	0.16666666666666666
BSIF	1	75	0.5333333333333333
BSIF	1	75	0.5333333333333333
BSIF	1	75	0.5333333333333333
BSIF	3	75	0.6666666666666666
BSIF	3	75	0.738095238095238
BSIF	3	75	0.738095238095238
BSIF	3	75	0.5333333333333334
BSIF	3	75	0.2424242424242424
BSIF	5	75	0.6730462519936202
BSIF	5	75	0.6730462519936202
BSIF	5	75	0.856060606060606
BSIF	5	75	0.47619047619047616
BSIF	5	75	0.5333333333333333
BSIF	10	75	0.6
BSIF	10	75	0.3333333333333333
BSIF	10	75	0.6
BSIF	10	75	0.6666666666666666
BSIF	10	75	0.6415711947626842
BSIF	1	76	0.5333333333333333
BSIF	1	76	0.5333333333333333
BSIF	1	76	0.5333333333333333
BSIF	1	76	0.5333333333333333
BSIF	1	76	0.5333333333333333
BSIF	3	76	0.7777777777777778
BSIF	3	76	0.738095238095238
BSIF	3	76	0.882051282051282
BSIF	3	76	0.7777777777777778
BSIF	3	76	0.7777777777777778
BSIF	5	76	0.6169772256728778
BSIF	5	76	0.8038277511961723
BSIF	5	76	0.856060606060606
BSIF	5	76	0.7701863354037268
BSIF	5	76	0.463768115942029
BSIF	10	76	0.8624338624338624
BSIF	10	76	0.6935817805383023
BSIF	10	76	0.7936507936507937
BSIF	10	76	0.9312169312169313
BSIF	10	76	0.856060606060606
BSIF	1	77	0.5333333333333333
BSIF	1	77	0.5333333333333333
BSIF	1	77	0.5333333333333333
BSIF	1	77	0.5333333333333333
BSIF	1	77	0.5333333333333333
BSIF	3	77	0.47619047619047616
BSIF	3	77	0.47619047619047616
BSIF	3	77	0.6461538461538461
BSIF	3	77	0.6461538461538461
BSIF	3	77	0.5333333333333334
BSIF	5	77	0.5333333333333333
BSIF	5	77	0.6560846560846562
BSIF	5	77	0.5333333333333333
BSIF	5	77	0.6560846560846562
BSIF	5	77	0.5681818181818181
BSIF	10	77	0.75421796625627
BSIF	10	77	0.5123384253819037
BSIF	10	77	0.5714285714285715
BSIF	10	77	0.6071428571428572
BSIF	10	77	0.5422647527910686
BSIF	1	78	0.5333333333333333
BSIF	1	78	0.5333333333333333
BSIF	1	78	0.5333333333333333
BSIF	1	78	0.5333333333333333
BSIF	1	78	0.5333333333333333
BSIF	3	78	0.8917748917748918
BSIF	3	78	0.738095238095238
BSIF	3	78	0.5333333333333334
BSIF	3	78	0.738095238095238
BSIF	3	78	0.738095238095238
BSIF	5	78	0.6666666666666666
BSIF	5	78	0.6666666666666666
BSIF	5	78	0.6757164404223227
BSIF	5	78	0.6666666666666666
BSIF	5	78	0.40740740740740744
BSIF	10	78	0.7407407407407407
BSIF	10	78	0.5714285714285715
BSIF	10	78	0.5681818181818181
BSIF	10	78	0.856060606060606
BSIF	10	78	0.8666666666666667
BSIF	1	79	0.5333333333333333
BSIF	1	79	0.5333333333333333
BSIF	1	79	0.5333333333333333
BSIF	1	79	0.5333333333333333
BSIF	1	79	0.5333333333333333
BSIF	3	79	0.882051282051282
BSIF	3	79	0.5333333333333334
BSIF	3	79	0.6461538461538461
BSIF	3	79	0.738095238095238
BSIF	3	79	0.5333333333333334
BSIF	5	79	0.5
BSIF	5	79	0.5333333333333333
BSIF	5	79	0.6666666666666666
BSIF	5	79	0.7701863354037268
BSIF	5	79	0.6666666666666666
BSIF	10	79	0.579047619047619
BSIF	10	79	0.5833333333333335
BSIF	10	79	0.48114630467571645
BSIF	10	79	0.6839945280437757
BSIF	10	79	0.6957637997432606
BSIF	1	80	0.5333333333333333
BSIF	1	80	0.5333333333333333
BSIF	1	80	0.5333333333333333
BSIF	1	80	0.5333333333333333
BSIF	1	80	0.5333333333333333
BSIF	3	80	0.882051282051282
BSIF	3	80	0.5333333333333334
BSIF	3	80	0.5333333333333334
BSIF	3	80	0.738095238095238
BSIF	3	80	0.738095238095238
BSIF	5	80	0.5333333333333333
BSIF	5	80	0.47619047619047616
BSIF	5	80	0.5333333333333333
BSIF	5	80	0.6666666666666666
BSIF	5	80	0.6666666666666666
BSIF	10	80	0.7333333333333335
BSIF	10	80	0.5170068027210885
BSIF	10	80	0.7701863354037268
BSIF	10	80	0.8244414044687643
BSIF	10	80	0.33894500561167235
